"TIME","GEO","INDIC_HE","SEX","UNIT","Value","Flag and Footnotes"
"2013","Italy","Health expectancy in absolute values at birth ","Females","Year","74.7",""
"2013","Italy","Health expectancy in absolute values at 50","Total","Year","26.1",""
"2013","Italy","Health expectancy in absolute values at 50","Males","Year","25.4",""
"2013","Italy","Health expectancy in absolute values at 50","Females","Year","26.7",""
"2013","Italy","Health expectancy in absolute values at 65","Total","Year","13.8",""
"2013","Italy","Health expectancy in absolute values at 65","Males","Year","13.5",""
"2013","Italy","Health expectancy in absolute values at 65","Females","Year","14.1",""
"2013","Cyprus","Health expectancy in absolute values at birth ","Total","Year","75.3",""
"2013","Cyprus","Health expectancy in absolute values at birth ","Males","Year","74.2",""
"2013","Cyprus","Health expectancy in absolute values at birth ","Females","Year","76.3",""
"2013","Cyprus","Health expectancy in absolute values at 50","Total","Year","26.9",""
"2013","Cyprus","Health expectancy in absolute values at 50","Males","Year","26.5",""
"2013","Cyprus","Health expectancy in absolute values at 50","Females","Year","27.3",""
"2013","Cyprus","Health expectancy in absolute values at 65","Total","Year","14.4",""
"2013","Cyprus","Health expectancy in absolute values at 65","Males","Year","14.2",""
"2013","Cyprus","Health expectancy in absolute values at 65","Females","Year","14.5",""
"2013","Latvia","Health expectancy in absolute values at birth ","Total","Year","64.9",""
"2013","Latvia","Health expectancy in absolute values at birth ","Males","Year","61.9",""
"2013","Latvia","Health expectancy in absolute values at birth ","Females","Year","67.6",""
"2013","Latvia","Health expectancy in absolute values at 50","Total","Year","19.5",""
"2013","Latvia","Health expectancy in absolute values at 50","Males","Year","17.5",""
"2013","Latvia","Health expectancy in absolute values at 50","Females","Year","21.2",""
"2013","Latvia","Health expectancy in absolute values at 65","Total","Year","9.7",""
"2013","Latvia","Health expectancy in absolute values at 65","Males","Year","8.5",""
"2013","Latvia","Health expectancy in absolute values at 65","Females","Year","10.4",""
"2013","Lithuania","Health expectancy in absolute values at birth ","Total","Year","63.9",""
"2013","Lithuania","Health expectancy in absolute values at birth ","Males","Year","61.3",""
"2013","Lithuania","Health expectancy in absolute values at birth ","Females","Year","66.5",""
"2013","Lithuania","Health expectancy in absolute values at 50","Total","Year","18.2",""
"2013","Lithuania","Health expectancy in absolute values at 50","Males","Year","17.0",""
"2013","Lithuania","Health expectancy in absolute values at 50","Females","Year","19.3",""
"2013","Lithuania","Health expectancy in absolute values at 65","Total","Year","8.5",""
"2013","Lithuania","Health expectancy in absolute values at 65","Males","Year","8.5",""
"2013","Lithuania","Health expectancy in absolute values at 65","Females","Year","8.6",""
"2013","Luxembourg","Health expectancy in absolute values at birth ","Total","Year","75.4",""
"2013","Luxembourg","Health expectancy in absolute values at birth ","Males","Year","74.9",""
"2013","Luxembourg","Health expectancy in absolute values at birth ","Females","Year","75.9",""
"2013","Luxembourg","Health expectancy in absolute values at 50","Total","Year","28.2",""
"2013","Luxembourg","Health expectancy in absolute values at 50","Males","Year","27.5",""
"2013","Luxembourg","Health expectancy in absolute values at 50","Females","Year","28.8",""
"2013","Luxembourg","Health expectancy in absolute values at 65","Total","Year","16.9",""
"2013","Luxembourg","Health expectancy in absolute values at 65","Males","Year","16.7",""
"2013","Luxembourg","Health expectancy in absolute values at 65","Females","Year","17.2",""
"2013","Hungary","Health expectancy in absolute values at birth ","Total","Year","66.3",""
"2013","Hungary","Health expectancy in absolute values at birth ","Males","Year","64.6",""
"2013","Hungary","Health expectancy in absolute values at birth ","Females","Year","67.9",""
"2013","Hungary","Health expectancy in absolute values at 50","Total","Year","19.5",""
"2013","Hungary","Health expectancy in absolute values at 50","Males","Year","18.2",""
"2013","Hungary","Health expectancy in absolute values at 50","Females","Year","20.6",""
"2013","Hungary","Health expectancy in absolute values at 65","Total","Year","10.0",""
"2013","Hungary","Health expectancy in absolute values at 65","Males","Year","9.5",""
"2013","Hungary","Health expectancy in absolute values at 65","Females","Year","10.3",""
"2013","Malta","Health expectancy in absolute values at birth ","Total","Year","78.3",""
"2013","Malta","Health expectancy in absolute values at birth ","Males","Year","76.9",""
"2013","Malta","Health expectancy in absolute values at birth ","Females","Year","79.7",""
"2013","Malta","Health expectancy in absolute values at 50","Total","Year","30.2",""
"2013","Malta","Health expectancy in absolute values at 50","Males","Year","29.0",""
"2013","Malta","Health expectancy in absolute values at 50","Females","Year","31.2",""
"2013","Malta","Health expectancy in absolute values at 65","Total","Year","17.3",""
"2013","Malta","Health expectancy in absolute values at 65","Males","Year","16.3",""
"2013","Malta","Health expectancy in absolute values at 65","Females","Year","18.0",""
"2013","Netherlands","Health expectancy in absolute values at birth ","Total","Year","77.9",""
"2013","Netherlands","Health expectancy in absolute values at birth ","Males","Year","76.6",""
"2013","Netherlands","Health expectancy in absolute values at birth ","Females","Year","79.0",""
"2013","Netherlands","Health expectancy in absolute values at 50","Total","Year","30.2",""
"2013","Netherlands","Health expectancy in absolute values at 50","Males","Year","28.8",""
"2013","Netherlands","Health expectancy in absolute values at 50","Females","Year","31.5",""
"2013","Netherlands","Health expectancy in absolute values at 65","Total","Year","18.0",""
"2013","Netherlands","Health expectancy in absolute values at 65","Males","Year","16.7",""
"2013","Netherlands","Health expectancy in absolute values at 65","Females","Year","19.2",""
"2013","Austria","Health expectancy in absolute values at birth ","Total","Year","74.5",""
"2013","Austria","Health expectancy in absolute values at birth ","Males","Year","72.8",""
"2013","Austria","Health expectancy in absolute values at birth ","Females","Year","76.1",""
"2013","Austria","Health expectancy in absolute values at 50","Total","Year","27.0",""
"2013","Austria","Health expectancy in absolute values at 50","Males","Year","25.5",""
"2013","Austria","Health expectancy in absolute values at 50","Females","Year","28.4",""
"2013","Austria","Health expectancy in absolute values at 65","Total","Year","15.4",""
"2013","Austria","Health expectancy in absolute values at 65","Males","Year","14.4",""
"2013","Austria","Health expectancy in absolute values at 65","Females","Year","16.2",""
"2013","Poland","Health expectancy in absolute values at birth ","Total","Year","67.4",""
"2013","Poland","Health expectancy in absolute values at birth ","Males","Year","64.9",""
"2013","Poland","Health expectancy in absolute values at birth ","Females","Year","69.9",""
"2013","Poland","Health expectancy in absolute values at 50","Total","Year","20.6",""
"2013","Poland","Health expectancy in absolute values at 50","Males","Year","18.8",""
"2013","Poland","Health expectancy in absolute values at 50","Females","Year","22.2",""
"2013","Poland","Health expectancy in absolute values at 65","Total","Year","10.5",""
"2013","Poland","Health expectancy in absolute values at 65","Males","Year","9.6",""
"2013","Poland","Health expectancy in absolute values at 65","Females","Year","11.2",""
"2013","Portugal","Health expectancy in absolute values at birth ","Total","Year","68.1",""
"2013","Portugal","Health expectancy in absolute values at birth ","Males","Year","68.1",""
"2013","Portugal","Health expectancy in absolute values at birth ","Females","Year","68.1",""
"2013","Portugal","Health expectancy in absolute values at 50","Total","Year","21.0",""
"2013","Portugal","Health expectancy in absolute values at 50","Males","Year","21.3",""
"2013","Portugal","Health expectancy in absolute values at 50","Females","Year","20.8",""
"2013","Portugal","Health expectancy in absolute values at 65","Total","Year","10.6",""
"2013","Portugal","Health expectancy in absolute values at 65","Males","Year","10.8",""
"2013","Portugal","Health expectancy in absolute values at 65","Females","Year","10.4",""
"2013","Romania","Health expectancy in absolute values at birth ","Total","Year","69.0",""
"2013","Romania","Health expectancy in absolute values at birth ","Males","Year","67.1",""
"2013","Romania","Health expectancy in absolute values at birth ","Females","Year","71.0",""
"2013","Romania","Health expectancy in absolute values at 50","Total","Year","22.3",""
"2013","Romania","Health expectancy in absolute values at 50","Males","Year","21.2",""
"2013","Romania","Health expectancy in absolute values at 50","Females","Year","23.4",""
"2013","Romania","Health expectancy in absolute values at 65","Total","Year","11.8",""
"2013","Romania","Health expectancy in absolute values at 65","Males","Year","11.3",""
"2013","Romania","Health expectancy in absolute values at 65","Females","Year","12.2",""
"2013","Slovenia","Health expectancy in absolute values at birth ","Total","Year","72.0",""
"2013","Slovenia","Health expectancy in absolute values at birth ","Males","Year","70.0",""
"2013","Slovenia","Health expectancy in absolute values at birth ","Females","Year","74.2",""
"2013","Slovenia","Health expectancy in absolute values at 50","Total","Year","24.6",""
"2013","Slovenia","Health expectancy in absolute values at 50","Males","Year","22.9",""
"2013","Slovenia","Health expectancy in absolute values at 50","Females","Year","26.3",""
"2013","Slovenia","Health expectancy in absolute values at 65","Total","Year","13.3",""
"2013","Slovenia","Health expectancy in absolute values at 65","Males","Year","12.3",""
"2013","Slovenia","Health expectancy in absolute values at 65","Females","Year","14.2",""
"2013","Slovakia","Health expectancy in absolute values at birth ","Total","Year","67.5",""
"2013","Slovakia","Health expectancy in absolute values at birth ","Males","Year","65.8",""
